Age,Previously_Insured,Vehicle_Damage,Annual_Premium,Vintage
43,0,1,2630.0,88
31,1,0,34440.0,286
25,1,0,28571.0,171
20,0,1,42461.0,242
30,1,0,45432.0,46
29,1,0,28424.0,57
71,0,1,23314.0,287
53,0,1,2630.0,210
29,0,1,26285.0,222
31,1,0,38175.0,285
75,0,1,41711.0,152
22,1,0,38643.0,152
62,1,0,31614.0,69
25,1,0,34674.0,45
77,0,1,42484.0,106
68,0,1,2630.0,175
20,0,1,31496.0,106
65,1,0,65674.0,250
37,1,0,24683.0,245
21,1,0,45255.0,125
63,0,1,2630.0,268
53,1,0,49895.0,138
24,0,1,67870.0,28
48,0,1,41843.0,30
75,0,1,44418.0,117
38,0,1,27338.0,108
45,0,1,60916.0,98
26,1,0,31757.0,251
66,0,0,54710.0,109
32,0,1,28731.0,155
30,1,0,43957.0,47
23,1,0,211132.0,184
49,0,1,29037.0,184
44,1,0,37166.0,212
25,0,0,31772.0,24
75,0,1,57168.0,86
59,0,1,56563.0,112
37,0,1,32260.0,97
26,1,0,33239.0,34
42,1,0,32938.0,287
23,0,1,25086.0,132
41,0,1,44014.0,95
46,1,0,25470.0,272
77,0,1,24610.0,211
50,0,1,41258.0,230
52,0,1,37151.0,112
58,0,1,43232.0,263
38,0,1,30719.0,200
24,1,0,34589.0,201
40,0,1,51832.0,104
48,1,0,47812.0,151
23,0,1,53988.0,197
23,1,0,39787.0,80
25,1,0,30019.0,217
36,0,1,2630.0,101
23,1,0,33465.0,148
31,1,0,32705.0,288
61,1,0,2630.0,268
41,0,1,2630.0,196
53,0,1,26460.0,242
24,1,0,35198.0,88
56,0,1,200998.0,139
27,1,0,2630.0,150
22,1,0,20594.0,130
24,1,0,39861.0,203
20,0,0,2630.0,188
44,0,1,32528.0,93
42,1,0,28782.0,169
42,1,0,30335.0,141
80,0,0,35318.0,189
25,1,0,30203.0,225
65,0,1,50029.0,157
38,1,0,41465.0,116
25,1,0,46278.0,123
47,0,1,38685.0,272
26,1,0,41841.0,272
45,0,1,55025.0,246
47,0,1,2630.0,141
37,0,1,2630.0,260
29,1,0,2630.0,193
46,0,1,29145.0,287
43,0,1,29718.0,30
49,0,1,2630.0,79
25,0,0,27048.0,192
21,0,1,27285.0,295
22,0,1,2630.0,11
39,1,0,34721.0,256
66,1,0,32380.0,75
68,0,1,55427.0,59
52,0,1,32657.0,283
51,0,1,35817.0,292
49,1,0,49932.0,149
56,0,1,42628.0,190
39,1,0,30112.0,249
31,0,1,31925.0,283
22,0,1,55372.0,71
24,1,0,2630.0,27
45,0,1,2630.0,272
29,1,0,40893.0,53
34,0,1,53458.0,44
78,0,1,28503.0,245
21,0,1,69235.0,115
48,0,1,29160.0,200
27,0,0,30855.0,254
41,0,0,31424.0,163
27,1,0,37545.0,122
54,0,1,24452.0,184
40,0,1,2630.0,223
53,1,0,30471.0,201
45,0,1,2630.0,131
20,0,0,2630.0,92
26,0,0,37162.0,151
34,0,0,2630.0,161
33,1,0,26836.0,56
55,0,1,39659.0,96
42,0,1,2630.0,111
63,1,0,2630.0,96
45,0,0,2630.0,50
22,1,0,30544.0,203
32,1,0,2630.0,237
28,0,0,38954.0,162
21,1,0,63238.0,285
42,0,1,2630.0,257
39,0,1,30219.0,230
22,0,1,2630.0,73
38,0,1,25991.0,77
32,1,0,32817.0,113
32,0,1,36299.0,42
23,0,0,31721.0,62
29,1,0,26670.0,121
36,0,1,67992.0,283
30,0,1,28441.0,260
46,1,0,2630.0,176
52,0,1,44759.0,86
21,1,0,36318.0,190
32,1,0,34752.0,207
47,0,1,60229.0,238
29,1,0,36875.0,146
43,0,1,27085.0,281
51,1,0,41086.0,109
29,1,0,31726.0,182
46,1,0,26285.0,290
44,0,1,35398.0,114
78,0,1,23598.0,88
29,1,0,49157.0,61
35,0,1,2630.0,166
42,0,1,38573.0,120
22,1,0,36592.0,162
56,1,0,27619.0,212
45,0,1,30096.0,62
47,0,1,2630.0,217
26,1,0,24024.0,268
41,0,1,27455.0,106
42,1,0,25349.0,296
42,1,0,28923.0,253
45,0,1,29299.0,70
39,1,0,39541.0,249
46,0,1,34820.0,199
50,0,1,31354.0,174
22,0,1,37520.0,265
41,0,1,31014.0,27
25,0,1,20733.0,194
29,0,1,41196.0,223
23,1,0,23511.0,270
42,0,1,39971.0,231
73,0,1,52172.0,56
25,1,0,25998.0,15
25,1,0,38049.0,185
23,1,0,35162.0,44
47,1,0,50437.0,195
34,0,1,25917.0,273
41,0,1,42152.0,217
68,1,1,36344.0,122
73,1,0,26491.0,18
61,1,0,35822.0,252
44,0,1,36495.0,70
47,1,0,29234.0,281
46,0,1,28730.0,252
20,0,1,31274.0,221
22,0,1,77071.0,48
40,1,0,29228.0,285
45,0,1,61618.0,52
68,0,1,2630.0,78
22,1,0,31692.0,261
24,1,0,29884.0,168
27,1,0,28356.0,142
34,0,1,24783.0,225
20,1,1,38857.0,25
47,1,0,22704.0,64
50,0,1,43363.0,65
29,1,0,35166.0,25
41,0,1,2630.0,61
31,1,0,32539.0,99
24,0,1,46084.0,270
43,0,1,38583.0,108
37,0,1,22240.0,167
63,0,1,31849.0,269
38,1,0,38412.0,260
28,1,0,24509.0,247
23,1,0,27350.0,180
45,1,0,25661.0,197
50,0,1,2630.0,154
53,0,1,43092.0,35
25,0,0,25493.0,105
25,1,0,22566.0,53
43,0,1,36216.0,204
22,0,1,46581.0,244
22,1,0,35744.0,205
22,1,0,33237.0,176
67,0,0,37262.0,253
23,1,0,2630.0,64
57,1,0,23756.0,88
34,0,1,35669.0,123
29,1,0,34933.0,141
50,0,1,39425.0,110
21,0,1,48706.0,105
32,1,0,46533.0,129
55,0,1,54068.0,131
23,0,1,25179.0,59
24,1,0,26110.0,245
40,1,0,30309.0,144
62,1,0,38207.0,50
24,1,0,36872.0,182
34,0,1,35316.0,120
23,1,0,34102.0,250
65,0,1,47085.0,57
36,0,1,38891.0,189
35,0,1,2630.0,170
39,0,1,32120.0,194
21,1,0,31386.0,268
26,1,0,54116.0,286
49,0,1,55620.0,144
22,1,0,21572.0,140
46,1,0,21136.0,284
33,0,1,29879.0,203
48,0,1,2630.0,275
77,0,1,23465.0,136
26,1,0,2630.0,278
33,1,0,40016.0,252
46,1,0,43229.0,85
21,1,0,32479.0,69
52,0,1,2630.0,226
34,0,1,26836.0,124
44,0,1,57976.0,126
50,0,1,20520.0,274
52,1,0,2630.0,53
59,0,1,38514.0,40
22,0,1,42044.0,25
42,1,0,2630.0,239
41,1,0,58234.0,141
75,0,1,40398.0,295
45,0,1,40224.0,79
26,0,1,37875.0,116
44,0,1,2630.0,142
23,1,0,17499.0,232
60,0,1,2630.0,75
63,1,0,2630.0,97
61,0,1,46382.0,221
40,0,1,28048.0,102
69,0,1,55951.0,152
23,1,0,45336.0,247
47,0,0,37638.0,68
23,0,1,42115.0,190
52,0,1,21684.0,162
39,0,1,19375.0,216
60,0,1,36106.0,232
29,1,1,32162.0,219
25,1,0,76762.0,30
58,1,0,2630.0,287
38,1,0,27667.0,167
68,0,1,24795.0,26
49,1,0,24661.0,110
23,1,0,30048.0,198
56,0,1,27179.0,274
23,1,0,38034.0,90
37,0,1,26258.0,132
31,1,0,60843.0,58
31,0,1,27402.0,47
41,0,1,63385.0,293
36,0,1,28151.0,33
22,1,0,25005.0,42
52,0,1,35017.0,33
34,0,1,2630.0,41
25,0,1,2630.0,192
45,0,1,2630.0,168
23,0,1,27906.0,164
55,0,1,68029.0,283
21,0,1,31826.0,218
20,1,1,32314.0,163
43,0,1,37302.0,24
72,0,1,46304.0,44
26,0,1,33450.0,200
39,1,0,33018.0,255
23,1,0,62481.0,103
45,0,1,2630.0,40
24,1,0,2630.0,264
43,0,1,2630.0,205
43,0,1,2630.0,192
48,0,1,32363.0,84
24,1,0,24902.0,185
25,1,0,40813.0,127
32,1,0,26691.0,151
26,1,0,29232.0,92
24,0,1,19787.0,139
28,1,0,2630.0,189
45,0,1,53263.0,183
44,0,1,39099.0,225
21,0,1,59297.0,183
58,0,1,2630.0,208
23,1,0,27314.0,155
24,1,0,23861.0,289
23,1,0,35773.0,79
46,0,1,33620.0,99
41,1,0,54156.0,299
25,1,0,29958.0,43
43,0,1,28729.0,73
45,0,1,2630.0,219
29,1,0,26176.0,204
47,0,1,29623.0,141
72,1,0,34632.0,285
33,1,0,35246.0,117
22,0,1,2630.0,292
24,1,0,52088.0,79
24,1,0,22067.0,105
29,1,0,27437.0,265
59,0,1,42691.0,161
60,1,0,2630.0,35
62,1,0,37265.0,299
27,1,0,79466.0,74
45,0,1,34625.0,151
44,0,1,67985.0,289
28,1,0,2630.0,83
48,0,1,39937.0,174
24,0,1,19924.0,54
33,0,1,2630.0,155
22,0,1,34140.0,46
26,1,0,21912.0,284
44,0,1,39932.0,136
26,1,0,36039.0,178
25,0,0,37586.0,81
46,0,0,42611.0,239
76,0,1,42855.0,61
53,1,0,33799.0,137
28,1,0,28348.0,115
55,1,0,37171.0,113
24,1,0,32482.0,228
22,0,1,2630.0,181
22,0,1,26231.0,102
56,1,0,2630.0,236
25,1,0,35785.0,11
43,1,0,42990.0,137
49,1,0,31712.0,98
53,0,1,33037.0,80
21,0,0,2630.0,136
52,0,1,42488.0,57
30,1,0,26987.0,116
31,1,1,32008.0,142
27,1,0,23303.0,96
25,0,0,57135.0,11
75,0,1,47686.0,90
74,0,1,2630.0,255
25,1,0,33030.0,132
27,1,0,18419.0,289
61,0,1,2630.0,261
24,1,0,27801.0,78
48,0,1,46155.0,259
30,0,1,2630.0,269
23,1,0,43731.0,81
79,0,1,31108.0,270
48,0,1,40381.0,47
80,1,1,28990.0,104
36,0,0,2630.0,239
54,0,0,32337.0,58
22,1,0,32060.0,131
42,0,1,41177.0,85
37,0,1,32946.0,104
37,1,0,27352.0,201
58,0,1,21039.0,86
24,0,1,2630.0,135
30,1,0,2630.0,103
25,1,0,30168.0,69
43,0,1,39030.0,55
48,1,0,51932.0,295
45,0,1,39009.0,232
49,0,1,35068.0,289
41,0,1,41377.0,298
29,1,0,31171.0,133
26,0,0,20155.0,226
24,1,0,31549.0,219
51,0,1,35472.0,181
22,1,0,25220.0,24
32,0,1,38275.0,50
27,1,0,33961.0,19
58,0,1,37678.0,147
45,1,0,67850.0,92
22,0,1,46038.0,48
28,1,0,2630.0,194
28,1,0,2630.0,65
73,0,1,34408.0,52
65,1,0,2630.0,131
26,1,0,43031.0,92
26,1,0,35606.0,140
47,0,0,23113.0,41
34,1,1,2630.0,202
37,0,1,20797.0,257
41,0,0,36026.0,133
28,0,1,41632.0,253
24,0,1,18477.0,295
22,1,0,28970.0,251
44,1,0,36721.0,179
25,1,0,33165.0,278
24,0,0,33116.0,130
63,0,1,48221.0,32
46,1,0,30411.0,195
38,1,1,35787.0,237
54,1,0,32118.0,23
42,0,1,26482.0,211
71,0,1,2630.0,137
24,1,0,29632.0,84
57,0,1,27311.0,192
44,1,0,2630.0,225
40,0,1,2630.0,198
52,0,1,41866.0,62
48,0,1,22471.0,165
33,1,0,27189.0,126
25,1,0,31167.0,136
24,1,0,35452.0,46
26,1,0,35624.0,97
52,1,0,37264.0,33
52,0,1,2630.0,242
27,0,1,28687.0,227
55,0,1,30903.0,63
34,0,1,2630.0,91
28,0,1,41919.0,147
29,1,0,2630.0,76
70,0,1,31328.0,25
45,0,1,43861.0,79
24,0,1,34618.0,53
22,1,1,23861.0,161
24,0,1,37443.0,254
30,0,1,23159.0,143
25,1,0,33994.0,59
50,0,1,35166.0,95
54,0,1,25466.0,109
40,0,1,71021.0,217
39,0,1,25586.0,253
50,0,1,46188.0,35
30,1,0,36608.0,270
23,1,0,25232.0,70
24,1,0,2630.0,173
26,1,0,34474.0,25
53,0,1,38928.0,105
36,0,1,40983.0,38
35,0,1,75927.0,118
49,0,1,73490.0,14
65,1,0,41140.0,271
44,0,1,32964.0,78
41,0,0,2630.0,23
51,1,1,49986.0,281
52,0,1,42285.0,110
57,0,1,32645.0,149
25,1,0,45189.0,193
23,1,0,29340.0,26
27,0,1,40749.0,101
23,1,0,27418.0,260
45,0,0,2630.0,179
25,1,0,31102.0,208
54,0,0,46862.0,98
21,0,1,25538.0,90
42,0,1,40038.0,295
36,1,0,51911.0,154
24,0,1,23944.0,102
47,0,1,2630.0,235
36,1,0,2630.0,55
67,1,0,2630.0,119
54,1,0,2630.0,202
23,0,1,36756.0,85
33,0,1,33549.0,138
48,0,1,27866.0,276
24,0,1,45857.0,164
62,0,1,2630.0,201
30,1,0,45481.0,116
23,1,0,50494.0,88
44,0,0,2630.0,299
55,0,1,35216.0,266
40,0,1,31586.0,78
23,0,1,38685.0,68
30,1,0,40401.0,241
42,1,0,2630.0,180
41,0,1,38761.0,113
28,0,1,34246.0,261
25,1,0,24729.0,257
26,1,0,2630.0,60
54,0,1,29097.0,21
22,1,0,54779.0,236
25,0,1,27683.0,96
29,0,1,27229.0,285
24,0,0,24492.0,284
22,0,1,27856.0,28
28,1,0,22541.0,191
26,1,0,23936.0,40
36,0,1,2630.0,132
31,1,0,29584.0,93
26,1,0,31840.0,206
58,0,1,2630.0,187
72,1,0,38073.0,213
26,0,0,38635.0,67
40,0,1,37315.0,226
50,0,1,38222.0,90
65,0,1,40439.0,248
61,0,1,2630.0,188
23,0,1,30418.0,88
34,0,1,34833.0,65
26,0,1,2630.0,110
23,1,0,29101.0,143
45,0,1,44678.0,43
24,1,0,32104.0,288
24,1,0,29763.0,32
24,0,1,2630.0,194
28,1,0,37779.0,131
58,0,1,43594.0,173
28,1,0,25835.0,135
23,0,1,34543.0,271
21,0,1,28328.0,62
38,0,1,2630.0,131
45,1,0,56654.0,48
33,1,0,2630.0,137
65,0,1,29318.0,250
50,0,0,2630.0,94
44,1,0,2630.0,79
53,0,1,2630.0,231
44,0,1,38144.0,285
58,1,0,2630.0,49
45,0,1,76542.0,84
53,1,0,30177.0,75
23,1,0,28396.0,72
56,1,0,2630.0,141
21,0,1,32962.0,55
44,0,1,41981.0,178
39,0,1,23977.0,207
22,1,0,33500.0,196
44,0,1,38219.0,52
42,0,1,16868.0,232
46,0,0,22218.0,216
41,0,1,49377.0,166
72,0,1,33467.0,123
53,0,1,2630.0,242
46,1,0,54559.0,280
41,0,1,34647.0,97
22,1,0,22429.0,40
46,0,1,55511.0,17
48,0,1,30146.0,178
42,0,1,40089.0,156
20,1,1,25402.0,136
43,0,1,40471.0,205
33,1,0,2630.0,31
44,0,1,38775.0,243
46,0,1,2630.0,217
44,1,0,30461.0,106
32,1,0,37411.0,277
24,0,1,40417.0,234
57,0,0,39126.0,127
28,1,0,23731.0,75
47,0,1,2630.0,177
45,0,1,36707.0,59
27,1,0,26006.0,58
37,0,1,51969.0,276
21,1,0,30952.0,153
48,0,1,54102.0,268
43,0,1,2630.0,103
49,0,1,35094.0,231
24,1,0,20187.0,193
21,1,0,23564.0,109
23,1,0,39464.0,105
59,1,0,46610.0,93
52,0,1,24745.0,26
24,1,0,34371.0,194
52,0,1,33002.0,133
42,0,1,2630.0,213
41,0,1,30107.0,281
49,0,1,38921.0,31
23,1,0,27928.0,242
29,1,0,54384.0,276
63,1,0,84841.0,115
22,1,0,36188.0,105
59,1,0,53526.0,231
33,1,0,2630.0,244
46,0,1,30221.0,105
26,1,0,32157.0,288
26,0,0,28405.0,47
61,0,1,40289.0,284
22,0,1,35777.0,243
43,0,1,30188.0,171
48,1,0,2630.0,99
31,1,0,19807.0,166
24,0,1,31861.0,51
21,0,1,32135.0,171
59,0,1,50070.0,261
26,0,1,32320.0,213
51,0,1,36901.0,239
40,1,0,27533.0,104
22,1,0,42139.0,75
35,0,1,26319.0,273
24,1,0,2630.0,177
33,1,0,52038.0,265
67,0,1,2630.0,272
50,0,0,41820.0,54
21,1,0,31935.0,84
50,0,1,41233.0,193
50,0,1,43379.0,101
43,0,1,2630.0,213
30,1,0,23026.0,76
56,0,1,30742.0,175
23,1,0,39205.0,246
33,0,0,39414.0,137
28,1,0,20798.0,179
24,1,0,23516.0,274
49,0,1,40109.0,180
37,1,0,53839.0,273
49,0,1,37292.0,210
20,0,1,30564.0,211
58,1,0,2630.0,73
60,0,1,41951.0,90
63,0,1,84679.0,125
56,1,0,36885.0,54
41,1,0,42377.0,78
24,0,0,27109.0,112
22,1,0,36772.0,164
36,1,0,61956.0,247
33,0,1,17654.0,110
45,0,0,2630.0,15
24,1,0,28887.0,273
72,0,1,35021.0,117
22,0,1,90607.0,62
24,1,0,26647.0,294
27,1,0,33824.0,246
46,0,1,18577.0,146
46,0,0,2630.0,245
56,1,0,33389.0,94
47,0,1,54310.0,189
23,0,0,42236.0,144
45,1,0,2630.0,134
34,1,0,38352.0,101
48,0,1,36120.0,103
62,1,0,29080.0,34
39,1,0,34397.0,238
25,1,0,35625.0,130
46,1,0,36723.0,290
50,1,0,2630.0,239
22,0,0,28769.0,194
47,0,1,34332.0,90
48,1,0,2630.0,93
38,0,1,35892.0,267
60,1,0,2630.0,285
50,1,0,22116.0,170
33,1,0,31082.0,132
27,1,0,26855.0,217
48,0,1,42711.0,99
38,1,0,32756.0,224
22,1,0,33083.0,120
32,0,0,25285.0,80
52,0,0,53443.0,41
50,0,1,2630.0,37
41,0,1,25631.0,179
56,0,0,43772.0,245
29,1,0,2630.0,229
79,0,1,76863.0,295
70,0,1,27797.0,98
75,0,1,41974.0,95
24,0,1,26627.0,241
48,0,1,46261.0,12
47,1,0,2630.0,285
24,0,1,54004.0,83
22,1,0,29858.0,234
36,0,1,24224.0,296
32,0,1,2630.0,186
24,1,0,27347.0,55
52,0,1,29120.0,193
34,0,1,2630.0,106
51,1,0,22566.0,241
60,1,0,43040.0,110
71,0,1,46936.0,260
25,1,0,32071.0,19
43,0,1,33579.0,40
20,0,1,31541.0,94
26,0,1,26185.0,225
24,0,0,42487.0,39
22,0,1,2630.0,235
40,1,0,48072.0,117
30,0,1,42071.0,70
21,1,0,62301.0,33
39,0,1,42938.0,23
39,0,1,46925.0,214
23,1,0,42690.0,50
25,1,1,2630.0,98
46,1,0,24045.0,153
31,1,0,26139.0,199
50,1,0,39556.0,134
52,1,0,51869.0,125
39,0,1,41280.0,119
27,1,0,130760.0,14
44,0,1,31662.0,249
22,1,1,35767.0,284
59,0,1,33005.0,147
54,1,0,37243.0,198
53,0,1,32247.0,17
63,1,0,24233.0,173
56,1,0,29459.0,161
52,0,1,29606.0,181
24,1,0,25766.0,89
60,0,1,2630.0,249
35,0,1,54875.0,232
75,0,1,50818.0,50
25,1,0,33653.0,273
22,1,0,91138.0,253
38,1,1,21366.0,89
72,0,1,2630.0,51
23,0,1,30473.0,182
64,0,1,57417.0,96
43,0,1,37833.0,296
24,1,0,30978.0,252
50,0,1,56240.0,213
59,0,0,29634.0,157
23,0,0,28923.0,15
36,0,1,32785.0,200
21,0,1,49122.0,124
24,0,1,2630.0,151
21,0,1,2630.0,184
59,0,1,33445.0,16
21,1,0,2630.0,21
55,1,0,38012.0,70
77,0,1,37061.0,153
25,1,0,22708.0,22
34,1,0,29706.0,156
23,0,1,59546.0,109
24,1,0,27242.0,219
73,0,1,32904.0,222
25,1,0,42112.0,219
47,0,1,62403.0,38
54,0,1,38886.0,32
28,1,0,34225.0,40
27,1,0,32284.0,83
28,1,0,46164.0,73
60,0,1,30441.0,229
24,0,1,30059.0,61
25,0,1,22276.0,146
23,1,1,28994.0,278
65,1,1,31236.0,111
68,1,1,41955.0,250
22,1,0,29399.0,133
58,0,1,26095.0,67
25,1,0,36489.0,177
75,1,0,31181.0,50
23,1,0,47162.0,163
40,0,1,23014.0,98
51,0,1,40024.0,284
22,0,1,36498.0,53
29,0,1,38453.0,90
22,1,1,25457.0,263
27,1,0,23194.0,207
68,1,1,38085.0,170
22,1,0,25508.0,33
38,1,0,2630.0,232
32,1,0,18719.0,58
24,0,1,39272.0,166
28,0,1,29004.0,289
26,1,0,47488.0,71
51,1,0,37431.0,270
55,0,1,28562.0,252
44,1,0,38188.0,226
57,0,1,25598.0,176
20,0,0,29541.0,176
22,1,0,25385.0,298
35,0,1,24405.0,281
38,0,1,40021.0,217
51,0,1,52753.0,33
21,1,0,38523.0,88
28,1,0,35404.0,51
36,0,1,2630.0,232
66,0,1,2630.0,110
33,0,1,2630.0,134
21,0,1,33276.0,77
30,0,0,2630.0,230
51,0,1,2630.0,21
38,0,1,34087.0,179
27,1,0,29962.0,219
37,1,0,42040.0,285
27,1,0,39276.0,62
23,0,1,42349.0,98
49,0,1,2630.0,169
21,0,1,38637.0,120
60,1,0,47473.0,135
20,0,1,27403.0,127
22,1,0,32515.0,76
60,0,0,27129.0,157
24,0,1,68567.0,63
22,0,1,56344.0,230
32,0,1,34737.0,11
21,1,0,29596.0,44
23,0,1,48345.0,114
21,0,1,29494.0,226
39,0,1,17541.0,125
23,0,0,2630.0,269
30,0,1,2630.0,177
60,0,0,35672.0,283
35,0,0,40659.0,29
36,1,0,29005.0,232
65,1,0,2630.0,13
20,0,0,31165.0,222
50,0,1,2630.0,104
56,0,1,40376.0,112
44,0,1,49750.0,147
27,0,0,2630.0,163
24,1,0,34295.0,70
55,0,1,40883.0,153
23,1,0,26153.0,144
26,1,0,42781.0,278
47,1,0,2630.0,190
40,0,1,30043.0,166
72,0,1,33487.0,298
26,0,1,34822.0,292
42,1,0,44989.0,147
37,0,1,65910.0,148
59,0,1,37876.0,128
22,1,0,29743.0,194
36,1,0,34913.0,42
52,1,0,25567.0,92
30,1,0,27826.0,275
24,0,0,26013.0,108
22,1,0,36713.0,95
24,1,1,28619.0,145
49,1,0,37249.0,53
27,1,0,39045.0,268
63,1,0,32573.0,82
41,0,1,32922.0,16
58,1,0,2630.0,272
45,0,0,27288.0,154
21,1,0,27566.0,215
47,0,1,38552.0,106
52,1,0,37633.0,74
38,1,0,28078.0,219
73,0,0,45187.0,238
37,1,0,2630.0,296
54,0,0,39412.0,253
22,1,1,2630.0,243
55,0,1,39234.0,157
43,0,1,45002.0,274
40,0,1,37734.0,182
43,0,1,60455.0,246
26,1,1,2630.0,12
52,1,0,37710.0,252
37,1,0,22471.0,21
23,1,0,32879.0,104
29,1,0,47703.0,145
42,0,1,33048.0,122
35,0,1,41589.0,29
26,1,0,26923.0,278
20,1,0,2630.0,110
43,0,1,67447.0,233
32,0,1,2630.0,188
23,1,0,24031.0,47
22,0,0,33261.0,228
44,1,0,2630.0,255
73,1,0,37244.0,92
51,0,1,41419.0,229
23,1,0,108058.0,183
71,0,0,20733.0,247
24,1,0,18526.0,100
28,0,1,36097.0,240
23,0,1,34585.0,214
55,0,1,29819.0,289
49,0,0,93597.0,175
44,1,0,21204.0,254
59,0,1,51443.0,168
62,0,1,2630.0,238
38,0,1,28407.0,266
50,0,1,43219.0,209
22,1,0,26002.0,135
42,0,1,46393.0,103
31,1,0,34745.0,235
46,0,1,2630.0,273
25,1,0,31321.0,170
62,0,1,70083.0,282
50,0,1,47165.0,220
24,0,1,2630.0,179
52,0,1,31260.0,114
45,1,0,32092.0,28
26,1,0,41405.0,30
45,0,1,37734.0,25
25,1,0,28458.0,100
25,1,0,28194.0,204
37,0,1,22471.0,268
55,0,1,27942.0,99
37,0,1,2630.0,270
74,1,0,46416.0,169
22,1,0,33907.0,100
40,0,1,2630.0,195
59,0,1,57852.0,76
40,1,0,35667.0,259
45,0,1,2630.0,50
23,0,0,26986.0,204
24,1,0,31485.0,282
36,0,0,14909.0,28
24,1,0,36905.0,10
50,1,0,27007.0,169
23,1,0,31947.0,253
25,1,0,50554.0,20
23,1,0,27923.0,261
46,0,1,37529.0,241
54,0,1,30274.0,235
42,1,0,2630.0,30
61,1,0,2630.0,148
26,1,0,24576.0,248
35,0,1,2630.0,71
49,0,1,46368.0,235
23,1,0,28615.0,82
22,0,1,36366.0,285
21,1,0,23835.0,193
51,0,1,36200.0,78
43,0,1,47195.0,38
71,1,0,2630.0,22
22,0,1,26707.0,123
27,0,1,2630.0,183
48,0,1,39976.0,230
47,1,0,2630.0,266
29,0,1,2630.0,260
56,1,0,33349.0,172
25,1,0,32587.0,118
54,0,1,38441.0,36
39,0,1,2630.0,50
52,1,0,32182.0,152
43,0,1,57941.0,125
22,1,0,52730.0,46
50,0,0,44892.0,100
58,0,1,39915.0,171
40,1,0,2630.0,194
30,1,0,32785.0,192
63,1,0,24998.0,164
26,1,0,29538.0,213
26,1,0,22409.0,16
56,1,0,32093.0,123
53,0,1,34075.0,100
23,1,0,40872.0,292
38,0,1,44877.0,259
25,1,0,21551.0,164
55,0,1,30134.0,15
42,1,0,43140.0,244
25,1,0,38545.0,162
48,1,0,30418.0,274
57,1,0,67164.0,259
34,1,0,29569.0,12
20,0,1,34158.0,138
62,1,0,24518.0,158
26,1,0,23642.0,290
43,1,1,42443.0,65
21,0,1,31756.0,248
21,1,0,2630.0,268
66,1,0,28661.0,113
28,1,0,31538.0,49
26,1,0,2630.0,233
52,0,1,25851.0,32
28,1,0,46603.0,74
28,0,1,2630.0,255
41,0,1,23545.0,90
70,1,0,46317.0,264
53,0,1,32764.0,224
25,0,0,2630.0,191
53,0,1,44444.0,117
28,1,0,44377.0,202
47,1,0,33462.0,234
37,0,1,48963.0,58
66,0,1,31310.0,49
26,1,0,35311.0,93
23,0,1,32645.0,186
51,0,1,27152.0,107
25,1,0,47624.0,275
25,1,0,30805.0,30
52,0,1,53137.0,176
43,0,0,30572.0,210
46,1,0,2630.0,206
53,0,1,28826.0,187
27,1,0,22511.0,132
32,0,1,2630.0,14
25,1,0,24050.0,199
23,1,0,2630.0,99
68,0,1,32554.0,288
27,1,0,34552.0,186
23,1,0,25282.0,36
37,1,0,2630.0,10
36,1,0,28140.0,69
24,0,1,49015.0,26
22,1,0,35741.0,205
23,1,0,36455.0,56
26,0,1,23774.0,38
26,0,1,27484.0,236
40,0,1,32858.0,153
24,1,0,25129.0,183
71,0,1,41664.0,89
25,1,0,27319.0,287
70,0,0,2630.0,189
52,0,1,27499.0,280
25,1,0,32301.0,90
47,1,0,2630.0,88
69,1,0,48885.0,22
37,1,0,36190.0,10
64,0,1,49946.0,17
25,1,0,2630.0,232
48,0,1,39408.0,296
32,0,1,2630.0,160
22,1,0,24766.0,103
47,0,1,26612.0,285
42,0,1,2630.0,207
25,1,0,32895.0,178
22,1,0,30531.0,59
39,0,1,2630.0,21
24,1,0,24594.0,252
43,0,1,32626.0,264
69,1,0,26276.0,263
30,1,0,28726.0,233
34,1,0,27591.0,117
72,1,0,37303.0,168
24,1,0,32903.0,55
50,0,1,50674.0,227
64,1,0,2630.0,166
47,0,1,29621.0,76
42,1,0,32253.0,270
24,0,0,48119.0,209
59,1,1,36933.0,94
47,1,0,2630.0,209
26,1,0,43174.0,177
21,1,0,33172.0,284
25,1,0,51923.0,224
29,1,0,37482.0,221
21,1,0,33440.0,26
52,0,1,2630.0,89
24,0,0,31308.0,148
62,0,1,36920.0,16
58,0,1,45972.0,87
33,1,0,43334.0,159
23,1,0,24899.0,125
45,0,1,41724.0,172
37,0,1,31750.0,190
24,1,0,29104.0,161
20,1,0,49708.0,140
52,0,1,38530.0,156
48,0,1,34616.0,154
35,1,0,90116.0,122
64,0,1,46310.0,109
33,1,0,37429.0,104
47,0,1,64490.0,175
22,1,0,37919.0,28
23,1,0,39717.0,59
46,0,1,2630.0,275
29,0,1,45669.0,228
52,0,1,2630.0,54
20,0,1,24082.0,134
52,0,1,47795.0,247
34,0,1,42789.0,277
21,0,1,33477.0,180
25,1,0,54510.0,137
47,1,0,36027.0,135
29,0,1,40126.0,59
43,0,1,38348.0,232
28,1,0,36566.0,41
35,0,1,2630.0,12
57,0,1,43898.0,246
32,1,0,22925.0,117
42,1,0,31854.0,121
27,1,0,24651.0,182
32,1,0,37331.0,188
52,1,0,31060.0,101
77,0,1,41487.0,182
32,0,0,46862.0,174
63,1,0,2630.0,63
